"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"BL ST     3  -1","0","NWC (L&S), E (ENGR), E (L&S), NWC (ENGR)","AKUDINOBI J","120","20254","0100",""
"BL ST     3  -1","0","NWC (L&S), E (ENGR), E (L&S), NWC (ENGR)","","20","20254","0101",""
"BL ST     3  -1","0","NWC (L&S), E (ENGR), E (L&S), NWC (ENGR)","","20","20254","0102",""
"BL ST     3  -1","0","NWC (L&S), E (ENGR), E (L&S), NWC (ENGR)","","20","20254","0103",""
"BL ST     3  -1","0","NWC (L&S), E (ENGR), E (L&S), NWC (ENGR)","","20","20254","0104",""
"BL ST     3  -1","0","NWC (L&S), E (ENGR), E (L&S), NWC (ENGR)","","20","20254","0105",""
"BL ST     3  -1","0","NWC (L&S), E (ENGR), E (L&S), NWC (ENGR)","","20","20254","0106",""
"BL ST     7  -1","0","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","TINSLEY O N","60","20254","0100",""
"BL ST     7  -1","0","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","","20","20254","0101",""
"BL ST     7  -1","0","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","","20","20254","0102",""
"BL ST     7  -1","0","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","","20","20254","0103",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","WARE R T","30","20254","0100",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","3","20254","0101",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","3","20254","0102",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","4","20254","0103",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","3","20254","0104",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","3","20254","0105",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","4","20254","0106",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","3","20254","0107",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","3","20254","0108",""
"BL ST    49A -1","0","E (ENGR), E (L&S), NWC (L&S), WRT (ENGR), WRT (L&S), NWC (ENGR)","","4","20254","0109",""
"BL ST    99  -1","0","","","5","20254","0100",""
"BL ST    99RA-1","0","","","2","20254","0100",""
"BL ST   133  -1","0","","CHAPMAN D A","65","20254","0100",""
"BL ST   138  -1","0","","CHAPMAN D A","65","20254","0100",""
"BL ST   174  -1","0","D (L&S), D (ENGR), WRT (L&S), WRT (ENGR)","ALVES J A","65","20254","0100",""
"BL ST   175  -1","0","F (L&S), F (ENGR), NWC (ENGR), NWC (L&S)","AKUDINOBI J","65","20254","0100",""
"BL ST   175  -1","0","F (L&S), F (ENGR), NWC (ENGR), NWC (L&S)","AKUDINOBI J","65","20254","0101",""
"BL ST   190A -1","0","","BANKS I","20","20254","0100",""
"BL ST   190AH-1","0","","BANKS I","10","20254","0100",""
"BL ST   193H -1","0","","COFFEY EDISON","65","20254","0100",""
"BL ST   197  -1","0","","","12","20254","0100",""
"BL ST   199  -1","0","","","10","20254","0100",""
"BL ST   199RA-1","0","","","5","20254","0100",""
"BL ST   208  -1","0","","JOLIVETTE A J","20","20254","0100",""
"BL ST   501  -1","0","","","5","20254","0100",""
"BL ST   596  -1","0","","","2","20254","0100",""
"BL ST   598  -1","0","","","2","20254","0100",""
"BL ST   599  -1","0","","","20","20254","0100",""
"C LIT    30B -1","0","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","ANDREA B D","150","20254","0100",""
"C LIT    30B -1","0","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","","25","20254","0101",""
"C LIT    30B -1","0","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","","25","20254","0102",""
"C LIT    30B -1","0","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","","25","20254","0103",""
"C LIT    30B -1","0","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","","25","20254","0104",""
"C LIT    30B -1","0","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","","25","20254","0105",""
"C LIT    30B -1","0","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","","25","20254","0106",""
"C LIT    32  -1","0","WRT (L&S), G (L&S), NWC (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","","50","20254","0100",""
"C LIT    32  -1","0","WRT (L&S), G (L&S), NWC (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","","25","20254","0101",""
"C LIT    32  -1","0","WRT (L&S), G (L&S), NWC (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","","25","20254","0102",""
"C LIT    35  -1","0","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","KITTLER W D","50","20254","0100",""
"C LIT    35  -1","0","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","","25","20254","0101",""
"C LIT    35  -1","0","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","","25","20254","0102",""
"C LIT    37  -1","0","E (L&S), WRT (L&S), EUR (L&S), E (ENGR), WRT (ENGR), EUR (ENGR)","VAGT C","50","20254","0100",""
"C LIT    37  -1","0","E (L&S), WRT (L&S), EUR (L&S), E (ENGR), WRT (ENGR), EUR (ENGR)","","0","20254","0101",""
"C LIT    37  -1","0","E (L&S), WRT (L&S), EUR (L&S), E (ENGR), WRT (ENGR), EUR (ENGR)","","0","20254","0102",""
"C LIT    50A -1","0","E (L&S), EUR (L&S), E (ENGR), E1 (ENGR), EUR (ENGR), E1 (CRST), WRT (L&S), WRT (ENGR)","","50","20254","0100",""
"C LIT    50A -1","0","E (L&S), EUR (L&S), E (ENGR), E1 (ENGR), EUR (ENGR), E1 (CRST), WRT (L&S), WRT (ENGR)","","25","20254","0101",""
"C LIT    50A -1","0","E (L&S), EUR (L&S), E (ENGR), E1 (ENGR), EUR (ENGR), E1 (CRST), WRT (L&S), WRT (ENGR)","","25","20254","0102",""
"C LIT   101  -1","0","E (L&S), E (ENGR)","","30","20254","0100",""
"C LIT   102B -1","0","","","7","20254","0100",""
"C LIT   122C -1","0","","MOAK D","40","20254","0100",""
"C LIT   155  -1","0","E (L&S), E (ENGR)","OFFERT F","75","20254","0100",""
"C LIT   161  -1","0","G (L&S), G (ENGR), WRT (L&S), WRT (ENGR)","","15","20254","0100",""
"C LIT   162I -1","0","","ELISON W N","20","20254","0100",""
"C LIT   184KA-1","0","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","KITTLER W D","15","20254","0100",""
"C LIT   186G -1","0","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","WELD S P","30","20254","0100",""
"C LIT   187  -1","0","G (L&S), WRT (L&S), G (ENGR), WRT (ENGR)","","10","20254","0100",""
"C LIT   190B -1","0","","NESCI C","75","20254","0100",""
"C LIT   193  -1","0","","","5","20254","0100",""
"C LIT   194I -1","0","","","0","20254","0100",""
"C LIT   196H -1","0","","","5","20254","0100",""
"C LIT   197  -1","0","","WEBER E","3","20254","0100",""
"C LIT   197H -1","0","","WEBER E","2","20254","0100",""
"C LIT   199  -1","0","","","10","20254","0100",""
"C LIT   199RA-1","0","","","10","20254","0100",""
"C LIT   200  -1","0","","WEBER E","5","20254","0100",""
"C LIT   210  -1","0","","PRIETO E","5","20254","0100",""
"C LIT   591  -1","0","","KITTLER W D","6","20254","0100",""
"C LIT   591  -2","0","","REYNOLDS D F","4","20254","0200",""
"C LIT   591  -3","0","","PRIETO E","4","20254","0300",""
"C LIT   591  -4","0","","VAGT C","4","20254","0400",""
"C LIT   591  -5","0","","MOAK D","0","20254","0500",""
"C LIT   595  -1","0","","","10","20254","0100",""
"C LIT   596  -1","0","","","10","20254","0100",""
"C LIT   596TS-1","0","","","10","20254","0100",""
"C LIT   597  -1","0","","","10","20254","0100",""
"C LIT   598  -1","0","","","10","20254","0100",""
"C LIT   599  -1","0","","","10","20254","0100",""
"CH E      5  -1","0","","CHADA J P","84","20254","0100",""
"CH E      5  -1","0","","CHADA J P","12","20254","0101",""
"CH E      5  -1","0","","CHADA J P","12","20254","0102",""
"CH E      5  -1","0","","CHADA J P","12","20254","0103",""
"CH E      5  -1","0","","CHADA J P","12","20254","0104",""
"CH E      5  -1","0","","CHADA J P","12","20254","0105",""
"CH E      5  -1","0","","CHADA J P","12","20254","0106",""
"CH E      5  -1","0","","CHADA J P","12","20254","0107",""
"CH E     10  -1","0","","SEGALMAN R A","60","20254","0100",""
"CH E     10  -1","0","","SEGALMAN R A","30","20254","0101",""
"CH E     10  -1","0","","SEGALMAN R A","30","20254","0102",""
"CH E     99  -1","0","","","25","20254","0100",""
"CH E    120A -1","0","","HELGESON M E","60","20254","0100",""
"CH E    126  -1","0","","SQUIRES T M","25","20254","0100",""
"CH E    128  -1","0","","CHADA J P","50","20254","0100",""
"CH E    132B -1","0","","MUKHERJEE ARN","60","20254","0100",""
"CH E    132B -1","0","","MUKHERJEE ARN","24","20254","0101",""
"CH E    132B -1","0","","MUKHERJEE ARN","24","20254","0102",""
"CH E    140B -1","0","","CHMELKA B F","60","20254","0100",""
"CH E    141  -1","0","","MCFARLAND E W","25","20254","0100",""
"CH E    152A -1","0","","CHRISTOPHER P","60","20254","0100",""
"CH E    152A -1","0","","CHRISTOPHER P","60","20254","0101",""
"CH E    193  -1","0","","GORDON M J","0","20254","0100",""
"CH E    194  -1","0","","MEFFORD J T","25","20254","0100",""
"CH E    196  -1","0","","","5","20254","0100",""
"CH E    198  -1","0","","","20","20254","0100",""
"CH E    210A -1","0","","FREDRICKSON G","22","20254","0100",""
"CH E    210D -1","0","","SHELL M S","22","20254","0100",""
"CH E    211A -1","0","","CHANDRASEKARA","3","20254","0100",""
"CH E    211D -1","0","","ATZBERGER P J","2","20254","0100",""
"CH E    222A -1","0","","","5","20254","0100",""
"CH E    228  -1","0","","SQUIRES T M","10","20254","0100",""
"CH E    230A -1","0","","RAWLINGS J B","22","20254","0100",""
"CH E    230A -1","0","","RAWLINGS J B","22","20254","0101",""
"CH E    241  -1","0","","MCFARLAND E W","10","20254","0100",""
"CH E    290  -1","0","","SHELL M S","90","20254","0100",""
"CH E    291  -1","0","","","40","20254","0100",""
"CH E    294B -1","0","","","5","20254","0100",""
"CH E    295  -1","0","","TEEL A R","5","20254","0100",""
"CH E    596  -1","0","","HELGESON M E","50","20254","0100",""
"CH E    597  -1","0","","","2","20254","0100",""
"CH E    598  -1","0","","","30","20254","0100",""
"CH E    599  -1","0","","","20","20254","0100",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","ARMBRUSTER R","500","20254","0100",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0101",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0102",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0103",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0104",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0105",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0106",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0108",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0109",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0110",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0111",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0112",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0113",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0114",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0115",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0116",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0117",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0118",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0119",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0120",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0121",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0122",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0123",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0124",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0125",""
"CH ST     1A -1","0","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (ENGR), D (L&S)","","20","20254","0126",""
"CH ST    99  -1","0","","","10","20254","0100",""
"CH ST   110  -1","0","","GARCIA S","35","20254","0100",""
"CH ST   113  -1","0","E (L&S), NWC (L&S), E (ENGR), NWC (ENGR)","ALDANA G V","40","20254","0100",""
"CH ST   113  -1","0","E (L&S), NWC (L&S), E (ENGR), NWC (ENGR)","","0","20254","0101",""
"CH ST   113  -1","0","E (L&S), NWC (L&S), E (ENGR), NWC (ENGR)","","20","20254","0102",""
"CH ST   113  -1","0","E (L&S), NWC (L&S), E (ENGR), NWC (ENGR)","","20","20254","0103",""
"CH ST   133  -1","0","","RODRIGUEZ VEG","48","20254","0100",""
"CH ST   133  -1","0","","","24","20254","0102",""
"CH ST   133  -1","0","","","24","20254","0103",""
"CH ST   148  -1","0","F (L&S), ETH (L&S), F (ENGR), ETH (ENGR), ETH (CRST)","DIAZ-SANCHEZ","35","20254","0100",""
"CH ST   148  -1","0","F (L&S), ETH (L&S), F (ENGR), ETH (ENGR), ETH (CRST)","","0","20254","0101",""
"CH ST   155  -1","0","","SANCHEZ D","20","20254","0100",""
"CH ST   189  -1","0","ETH (L&S), ETH (ENGR), ETH (CRST)","BATZ G","35","20254","0100",""
"CH ST   191J -1","0","","BATZ G","35","20254","0100",""
"CH ST   191SV-1","0","","RODRIGUEZ VEG","20","20254","0100",""
"CH ST   197HA-1","0","","GARCIA S","10","20254","0100",""
"CH ST   199  -1","0","","","20","20254","0100",""
"CH ST   199RA-1","0","","","10","20254","0100",""
"CH ST   200A -1","0","","ARMBRUSTER R","10","20254","0100",""
"CH ST   210  -1","0","","GARCIA S","10","20254","0100",""
"CH ST   501  -1","0","","","15","20254","0100",""
"CH ST   502  -1","0","","","10","20254","0100",""
"CH ST   503  -1","0","","","10","20254","0100",""
"CH ST   596  -1","0","","","15","20254","0100",""
"CH ST   597  -1","0","","","12","20254","0100",""
"CH ST   598  -1","0","","","12","20254","0100",""
"CH ST   599  -1","0","","","12","20254","0100",""
"CHEM CS  11A -1","0","","LAVERMAN L E","35","20254","0100",""
"CHEM CS 199  -1","0","","","1","20254","0100",""
"CHEM CS 199  -2","0","","","1","20254","0200",""
"CHEM CS 199  -3","0","","","0","20254","0300",""
"CHEM CS 199  -4","0","","","0","20254","0400",""
"CHEM CS 199  -5","0","","","0","20254","0500",""
"CHIN      1  -1","0","","CHEN S C","26","20254","0100",""
"CHIN      1  -2","0","","CHEN S C","26","20254","0200",""
"CHIN      1  -3","0","","YUAN J","26","20254","0300",""
"CHIN      4  -1","0","B (L&S), H (ENGR)","YUAN J","26","20254","0100",""
"CHIN     99  -1","0","","","0","20254","0100",""
"CHIN    101A -1","0","","MAZANEC T J","30","20254","0100",""
"CHIN    122A -1","0","","CHEN S C","26","20254","0100",""
"CHIN    127A -1","0","","LI X","15","20254","0100",""
"CHIN    198  -1","0","","","2","20254","0100",""
"CHIN    199  -1","0","","","5","20254","0100",""
"CHIN    201  -1","0","","","3","20254","0100",""
"CHIN    245  -1","0","","LI X","15","20254","0100",""
"CHIN    596  -1","0","","","5","20254","0100",""
"CHIN    597  -1","0","","","5","20254","0100",""
"CHIN    598  -1","0","","","5","20254","0100",""
"CHIN    599  -1","0","","","5","20254","0100",""
"CLASS    20A -1","0","G (L&S), EUR (L&S), EUR (ENGR), G (ENGR)","","200","20254","0100",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","MORALES H L","650","20254","0100",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0101",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0102",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0103",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0104",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0105",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0106",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0107",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0108",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0109",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0110",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0111",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0112",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0113",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0114",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0115",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0116",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0117",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0118",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0119",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0120",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0121",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0122",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0123",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0124",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0125",""
"CLASS    40  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","","25","20254","0126",""
"CLASS    50  -1","0","E (L&S), E (ENGR), EUR (L&S), EUR (ENGR)","ERICKSON B L","75","20254","0100",""
"CLASS    60  -1","0","EUR (L&S), EUR (ENGR)","DUNN F M","130","20254","0100",""
"CLASS    99  -1","0","","","5","20254","0100",""
"CLASS   130  -1","0","EUR (L&S), EUR (ENGR), G (L&S), G (ENGR)","DUTSCH D","120","20254","0100",""
"CLASS   155  -1","0","","ERICKSON B L","25","20254","0100",""
"CLASS   192  -1","0","","","10","20254","0100",""
"CLASS   195A -1","0","","","0","20254","0100",""
"CLASS   195B -1","0","","","5","20254","0100",""
"CLASS   198  -1","0","","","5","20254","0100",""
"CLASS   199  -1","0","","","6","20254","0100",""
"CLASS   199RA-1","0","","","10","20254","0100",""
"CLASS   201  -1","0","","","12","20254","0100",""
"CLASS   231  -1","0","","DUTSCH D","12","20254","0100",""
"CLASS   292  -1","0","","LAMAR A","5","20254","0100",""
"CLASS   500  -1","0","","","20","20254","0100",""
"CLASS   501  -1","0","","LINDHEIM S H","2","20254","0100",""
