"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"AS AM    71  -1","6","E (ENGR), E (L&S), ETH (CRST), ETH (ENGR), ETH (L&S)","HICKMAN M E","6","20252","0109",""
"AS AM   101C -1","14","","ZARATE A D","35","20252","0100",""
"AS AM   102  -1","41","","NISHIMURA M H","45","20252","0100",""
"AS AM   113  -1","36","ETH (L&S), ETH (ENGR), ETH (CRST)","FUJINO D C","45","20252","0100","Closed"
"AS AM   124  -1","43","ETH (CRST), ETH (L&S), ETH (ENGR)","YOUNG M R","45","20252","0100",""
"AS AM   136  -1","41","D (L&S), ETH (L&S), WRT (L&S), D (ENGR), WRT (ENGR), ETH (CRST), ETH (ENGR)","ZHAO X","45","20252","0100","Closed"
"AS AM   138  -1","45","E (ENGR), E (L&S), ETH (ENGR), ETH (L&S), ETH (CRST)","CHO A","45","20252","0100","Closed"
"AS AM   184  -1","21","","CHIN C A","25","20252","0100",""
"AS AM   194C -1","11","","ZARATE A D","10","20252","0100",""
"AS AM   199  -1","0","","","15","20252","0100",""
"AS AM   199RA-1","0","","","10","20252","0100",""
"ASTRO     1  -1","98","QNT (L&S), C (L&S)","BOWLER B P","135","20252","0100",""
"ASTRO     1  -1","32","QNT (L&S), C (L&S)","ZHANG MANXUAN","45","20252","0101",""
"ASTRO     1  -1","31","QNT (L&S), C (L&S)","ZHANG MANXUAN","45","20252","0102",""
"ASTRO     1  -1","35","QNT (L&S), C (L&S)","ZHANG MANXUAN","45","20252","0103",""
"ASTRO     1  -1","0","QNT (L&S), C (L&S)","","45","20252","0104","Closed"
"ASTRO     1  -1","0","QNT (L&S), C (L&S)","","45","20252","0105","Closed"
"ASTRO     1  -1","0","QNT (L&S), C (L&S)","","45","20252","0106","Closed"
"ASTRO     1H -1","0","","","30","20252","0100","Closed"
"ASTRO     2  -1","46","C (L&S), QNT (L&S)","HOWELL D A","50","20252","0100",""
"ASTRO     2  -1","0","C (L&S), QNT (L&S)","","50","20252","0101","Closed"
"ASTRO     2  -1","46","C (L&S), QNT (L&S)","","50","20252","0102",""
"BIOL CS  25  -1","11","","TYLER C M","11","20252","0100",""
"BIOL CS  30  -1","31","","TYLER C M, DONHAM C D, LATTO J G","30","20252","0100",""
"BIOL CS 105  -1","14","","LATTO J G","16","20252","0100",""
"BIOL CS 199  -1","0","","","1","20252","0100",""
"BIOL CS 199  -2","0","","","1","20252","0200",""
"BIOL CS 199  -3","0","","","1","20252","0300",""
"BIOL CS 199  -4","0","","","1","20252","0400",""
"BIOL CS 199  -5","0","","","1","20252","0500",""
"BIOL CS 199  -6","0","","","1","20252","0600",""
"BIOL CS 199  -7","0","","","1","20252","0700",""
"BIOL CS 199  -8","0","","","1","20252","0800",""
"BIOL CS 199  -9","0","","","1","20252","0900",""
"BIOL CS 199  -10","0","","","1","20252","1000",""
"BL ST     1  -1","120","WRT (L&S), WRT (ENGR), D (ENGR), D (L&S), AMH (UCSB), ETH (L&S), ETH (CRST), ETH (ENGR)","MAYES K A","120","20252","0100",""
"BL ST     1  -1","19","WRT (L&S), WRT (ENGR), D (ENGR), D (L&S), AMH (UCSB), ETH (L&S), ETH (CRST), ETH (ENGR)","CROSKEY P E","20","20252","0101",""
"BL ST     1  -1","19","WRT (L&S), WRT (ENGR), D (ENGR), D (L&S), AMH (UCSB), ETH (L&S), ETH (CRST), ETH (ENGR)","CROSKEY P E","20","20252","0102",""
"BL ST     1  -1","19","WRT (L&S), WRT (ENGR), D (ENGR), D (L&S), AMH (UCSB), ETH (L&S), ETH (CRST), ETH (ENGR)","CROSKEY P E","20","20252","0103",""
"BL ST     1  -1","21","WRT (L&S), WRT (ENGR), D (ENGR), D (L&S), AMH (UCSB), ETH (L&S), ETH (CRST), ETH (ENGR)","COFFEY EDISON","20","20252","0104",""
"BL ST     1  -1","21","WRT (L&S), WRT (ENGR), D (ENGR), D (L&S), AMH (UCSB), ETH (L&S), ETH (CRST), ETH (ENGR)","COFFEY EDISON","20","20252","0105",""
"BL ST     1  -1","21","WRT (L&S), WRT (ENGR), D (ENGR), D (L&S), AMH (UCSB), ETH (L&S), ETH (CRST), ETH (ENGR)","COFFEY EDISON","20","20252","0106",""
"BL ST     7  -1","57","NWC (L&S), WRT (L&S), WRT (ENGR), NWC (ENGR), E (L&S), E (ENGR)","STRONGMAN R D","60","20252","0100",""
"BL ST     7  -1","20","NWC (L&S), WRT (L&S), WRT (ENGR), NWC (ENGR), E (L&S), E (ENGR)","SCHUSTER E C","20","20252","0101",""
"BL ST     7  -1","18","NWC (L&S), WRT (L&S), WRT (ENGR), NWC (ENGR), E (L&S), E (ENGR)","SCHUSTER E C","20","20252","0102",""
"BL ST     7  -1","19","NWC (L&S), WRT (L&S), WRT (ENGR), NWC (ENGR), E (L&S), E (ENGR)","SCHUSTER E C","20","20252","0103",""
"BL ST    33  -1","60","G (ENGR), NWC (L&S), WRT (L&S), WRT (ENGR), G (L&S), NWC (ENGR)","AKUDINOBI J","60","20252","0100",""
"BL ST    33  -1","22","G (ENGR), NWC (L&S), WRT (L&S), WRT (ENGR), G (L&S), NWC (ENGR)","BURNETT M D","20","20252","0101",""
"BL ST    33  -1","19","G (ENGR), NWC (L&S), WRT (L&S), WRT (ENGR), G (L&S), NWC (ENGR)","BURNETT M D","20","20252","0102",""
"BL ST    33  -1","19","G (ENGR), NWC (L&S), WRT (L&S), WRT (ENGR), G (L&S), NWC (ENGR)","BURNETT M D","20","20252","0103",""
"BL ST    99  -1","0","","","10","20252","0100",""
"BL ST   103  -1","63","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S), ETH (L&S), ETH (ENGR), ETH (CRST)","MAYES K A","65","20252","0100",""
"BL ST   117  -1","29","","MORRIS K P","35","20252","0100",""
"BL ST   131  -1","37","D (L&S), D (ENGR), WRT (L&S), WRT (ENGR), ETH (L&S), ETH (ENGR)","SPENCER M H","40","20252","0100",""
"BL ST   138  -1","39","","CHAPMAN D A","65","20252","0100",""
"BL ST   145  -1","27","","CHAPMAN D A","65","20252","0100",""
"BL ST   174  -1","34","D (L&S), D (ENGR), WRT (L&S), WRT (ENGR)","DACOSTA M","35","20252","0100",""
"BL ST   175  -1","59","F (L&S), F (ENGR), NWC (ENGR), NWC (L&S)","AKUDINOBI J","65","20252","0100",""
"BL ST   175  -1","59","F (L&S), F (ENGR), NWC (ENGR), NWC (L&S)","","65","20252","0101",""
"BL ST   180  -1","14","","STRONGMAN R D","20","20252","0100",""
"BL ST   190C -1","5","","BANKS I","20","20252","0100",""
"BL ST   190CH-1","1","","BANKS I","10","20252","0100",""
"BL ST   197  -1","0","","","20","20252","0100",""
"BL ST   199  -1","0","","","15","20252","0100",""
"BL ST   199RA-1","0","","","5","20252","0100",""
"BL ST   501  -1","0","","","12","20252","0100",""
"BL ST   596  -1","0","","CHAPMAN D A","10","20252","0100",""
"BL ST   598  -1","0","","","5","20252","0100",""
"BL ST   599  -1","0","","","5","20252","0100",""
"C LIT    30C -1","204","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","CORREA DE SA","200","20252","0100",""
"C LIT    30C -1","25","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","HAGAN A B","25","20252","0101",""
"C LIT    30C -1","27","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","HAGAN A B","25","20252","0102",""
"C LIT    30C -1","26","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","KILLEEN S M","25","20252","0103",""
"C LIT    30C -1","25","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","KILLEEN S M","25","20252","0104",""
"C LIT    30C -1","25","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","MATTEI M","25","20252","0105",""
"C LIT    30C -1","25","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","MATTEI M","25","20252","0106",""
"C LIT    30C -1","26","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","SMIRNOFF N B","25","20252","0107",""
"C LIT    30C -1","25","EUR (ENGR), EUR (L&S), E (L&S), E (ENGR), E1 (ENGR), G (ENGR), G (L&S), WRT (L&S), WRT (ENGR)","SMIRNOFF N B","25","20252","0108",""
"C LIT    31  -1","197","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","LI X","200","20252","0100",""
"C LIT    31  -1","24","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","SCHEWELEW A","25","20252","0101",""
"C LIT    31  -1","25","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","SCHEWELEW A","25","20252","0102",""
"C LIT    31  -1","25","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","XIAO M","25","20252","0103",""
"C LIT    31  -1","25","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","XIAO M","25","20252","0104",""
"C LIT    31  -1","24","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","LEE SOOHYUN","25","20252","0105",""
"C LIT    31  -1","24","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","LEE SOOHYUN","25","20252","0106",""
"C LIT    31  -1","25","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","HAO H","25","20252","0107",""
"C LIT    31  -1","25","G (L&S), NWC (L&S), WRT (L&S), G (ENGR), WRT (ENGR), NWC (ENGR)","HAO H","25","20252","0108",""
"C LIT    82  -1","20","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR)","CHANG L","20","20252","0100",""
"C LIT    82  -1","6","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR)","WU Y","6","20252","0101",""
"C LIT    82  -1","7","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR)","WU Y","7","20252","0102",""
"C LIT    82  -1","7","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR)","WU Y","7","20252","0103",""
"C LIT   100  -1","31","G (L&S), G (ENGR), WRT (L&S), WRT (ENGR)","NEDJAT-HAIEM","30","20252","0100",""
"C LIT   102C -1","8","","MIGLIO V G","10","20252","0100",""
"C LIT   148  -1","0","","","10","20252","0100","Closed"
"C LIT   165  -1","6","","MAZANEC T J","7","20252","0100",""
"C LIT   170  -1","29","WRT (L&S), WRT (ENGR), G (L&S), G (ENGR)","CIANO A","30","20252","0100",""
"C LIT   171  -1","64","G (L&S), G (ENGR), E (L&S), NWC (L&S), E (ENGR), NWC (ENGR), WRT (L&S), WRT (ENGR)","PRIETO E","65","20252","0100",""
"C LIT   181B -1","22","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","RAZOR S","20","20252","0100",""
"C LIT   185  -1","14","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","VAGT C","15","20252","0100",""
"C LIT   186CC-1","10","","MURUAMENDIARA","10","20252","0100",""
"C LIT   186E -1","9","","MURUAMENDIARA","10","20252","0100",""
"C LIT   186FL-1","72","D (L&S), EUR (L&S), WRT (L&S), D (ENGR), EUR (ENGR), WRT (ENGR)","LARUE R J","80","20252","0100",""
"C LIT   186RA-1","20","","ELISON W N","23","20252","0100",""
"C LIT   190B -1","0","","NESCI C","30","20252","0100","Closed"
"C LIT   193  -1","0","","","0","20252","0100",""
"C LIT   194I -1","0","","","0","20252","0100",""
"C LIT   196H -1","0","","","10","20252","0100",""
"C LIT   199  -1","0","","","5","20252","0100",""
"C LIT   199RA-1","0","","","10","20252","0100",""
"C LIT   591  -1","4","","CORREA DE SA","5","20252","0100",""
"C LIT   591  -2","3","","LI X","5","20252","0200",""
"C LIT   596  -1","0","","","0","20252","0100",""
"C LIT   597  -1","0","","","10","20252","0100",""
"C LIT   598  -1","0","","","5","20252","0100",""
"C LIT   599  -1","0","","","10","20252","0100",""
"CH E      5  -1","23","","CHADA J P","48","20252","0100",""
"CH E      5  -1","5","","CHADA J P","12","20252","0102",""
"CH E      5  -1","7","","CHADA J P","12","20252","0103",""
"CH E      5  -1","6","","CHADA J P","12","20252","0104",""
"CH E      5  -1","5","","CHADA J P","12","20252","0106",""
"CH E     99  -1","0","","","25","20252","0100",""
"CH E    110B -1","50","","SHELL M S","70","20252","0100",""
"CH E    110B -1","50","","SHELL M S","70","20252","0101",""
"CH E    118  -1","41","","CHADA J P","60","20252","0100",""
"CH E    120C -1","43","","DEY S S","60","20252","0100",""
"CH E    132A -1","52","","GORDON M J","52","20252","0100",""
"CH E    132A -1","26","","GORDON M J","26","20252","0101",""
"CH E    132A -1","26","","GORDON M J","26","20252","0102",""
"CH E    140A -1","42","","CHRISTOPHER P","60","20252","0100",""
"CH E    160  -1","26","","SEGALMAN R A","40","20252","0100",""
"CH E    174  -1","24","","MUKHERJEE ARN","24","20252","0100",""
"CH E    180A -1","20","","CHADA J P, MEFFORD J T","21","20252","0100",""
"CH E    180A -2","21","","CHADA J P, MEFFORD J T","21","20252","0200",""
"CH E    184B -1","47","","DOHERTY M F, MCFARLAND E W","50","20252","0100",""
"CH E    184B -1","47","","DOHERTY M F, MCFARLAND E W","50","20252","0101",""
"CH E    193  -1","1","","GORDON M J","0","20252","0100",""
"CH E    196  -1","0","","","10","20252","0100",""
"CH E    198  -1","0","","","10","20252","0100",""
"CH E    202  -1","3","","PITENIS A A","13","20252","0100",""
"CH E    211C -1","0","","CENICEROS H","2","20252","0100",""
"CH E    220B -1","10","","HELGESON M E","22","20252","0100",""
"CH E    230B -1","9","","FREDRICKSON G","22","20252","0100",""
"CH E    260  -1","7","","SEGALMAN R A","15","20252","0100",""
"CH E    274  -1","3","","MUKHERJEE ARN","5","20252","0100",""
"CH E    290  -1","67","","SHELL M S","85","20252","0100",""
"CH E    291  -1","0","","","40","20252","0100",""
"CH E    596  -1","0","","","60","20252","0100",""
"CH E    598  -1","0","","","60","20252","0100",""
"CH E    599  -1","0","","","40","20252","0100",""
"CH ST     1C -1","577","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","CASILLAS D I","580","20252","0100",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","MENDOZA M D","20","20252","0101",""
"CH ST     1C -1","19","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","VALENCIA J J","20","20252","0102",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","SANCHEZ D C","20","20252","0103",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","LUA G","20","20252","0104",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","LAZCANO AVILA","20","20252","0105",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","SANCHEZ-BRAVO","20","20252","0106",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","YAZZIE D A","20","20252","0107",""
"CH ST     1C -1","21","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","LUA G","20","20252","0108",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","YAZZIE D A","20","20252","0109",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","LAZCANO AVILA","20","20252","0110",""
"CH ST     1C -1","19","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","MANDUJANO V M","20","20252","0111",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","CASTILLO A M","20","20252","0112",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","SANCHEZ D C","20","20252","0113",""
"CH ST     1C -1","19","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","MANDUJANO V M","20","20252","0114",""
"CH ST     1C -1","21","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","VALENCIA J J","20","20252","0115",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","SANCHEZ-BRAVO","20","20252","0116",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","YAZZIE D A","20","20252","0117",""
"CH ST     1C -1","18","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","LUA G","20","20252","0118",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","CASTILLO A M","20","20252","0119",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","SANCHEZ-BRAVO","20","20252","0120",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","PALOMINO K","20","20252","0121",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","CASTILLO A M","20","20252","0122",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","MANDUJANO V M","20","20252","0123",""
"CH ST     1C -1","19","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","PALOMINO K","20","20252","0124",""
"CH ST     1C -1","21","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","PALOMINO K","20","20252","0125",""
"CH ST     1C -1","20","AMH (UCSB), ETH (L&S), ETH (ENGR), ETH (CRST), WRT (ENGR), WRT (L&S), D (L&S), D (ENGR)","SANCHEZ D C","20","20252","0126",""
"CH ST    99  -1","0","","","10","20252","0100",""
"CH ST   110  -1","34","","GARCIA S","35","20252","0100",""
"CH ST   118  -1","20","","ALDANA G V","20","20252","0100",""
"CH ST   124  -1","0","","","35","20252","0100","Closed"
"CH ST   124L -1","0","","","35","20252","0100","Closed"
"CH ST   125B -1","0","F (L&S), ETH (L&S), F (ENGR), ETH (ENGR), ETH (CRST)","","35","20252","0100","Closed"
"CH ST   141  -1","48","","BATZ G","55","20252","0100",""
"CH ST   141  -1","17","","PAVON F","20","20252","0101",""
"CH ST   141  -1","16","","PAVON F","20","20252","0102",""
"CH ST   141  -1","15","","PAVON F","20","20252","0103",""
"CH ST   143  -1","37","","GUTIERREZ-MAG","35","20252","0100",""
"CH ST   154  -1","36","","HERNANDEZ E D","35","20252","0100",""
"CH ST   161  -1","58","","SANCHEZ D","60","20252","0100",""
"CH ST   161  -1","20","","DE LA ROSA C","20","20252","0101",""
"CH ST   161  -1","21","","DE LA ROSA C","20","20252","0102",""
"CH ST   161  -1","17","","DE LA ROSA C","20","20252","0103",""
"CH ST   183  -1","39","","HERNANDEZ E D","35","20252","0100",""
"CH ST   183  -1","0","","","0","20252","0101","Closed"
"CH ST   187  -1","23","D (L&S), ETH (L&S), WRT (L&S), D (ENGR), ETH (ENGR), WRT (ENGR), ETH (CRST)","SEVILLA P C","20","20252","0100",""
"CH ST   188C -1","36","AMH (UCSB), F (L&S), ETH (L&S), F (ENGR), ETH (ENGR), ETH (CRST)","DIAZ-SANCHEZ","35","20252","0100",""
"CH ST   191D -1","18","","SANCHEZ D","20","20252","0100",""
"CH ST   191ZZ-1","34","","ESKANDARI Y","40","20252","0100",""
"CH ST   197HC-1","6","","GARCIA S","10","20252","0100",""
"CH ST   199  -1","0","","","40","20252","0100",""
"CH ST   199RA-1","0","","","10","20252","0100",""
"CH ST   220  -1","11","","GARCIA S","15","20252","0100",""
"CH ST   252A -1","4","","ALDANA G V","15","20252","0100",""
"CH ST   501  -1","0","","","10","20252","0100",""
"CH ST   596  -1","0","","","6","20252","0100",""
"CH ST   597  -1","0","","","15","20252","0100",""
"CH ST   598  -1","0","","","15","20252","0100",""
"CH ST   599  -1","0","","","15","20252","0100",""
"CHEM CS  11C -1","13","","LAVERMAN L E","50","20252","0100",""
"CHEM CS 199  -1","0","","","1","20252","0100",""
"CHEM CS 199  -2","0","","","1","20252","0200",""
"CHEM CS 199  -3","0","","","1","20252","0300",""
"CHEM CS 199  -4","0","","","1","20252","0400",""
"CHEM CS 199  -5","0","","","1","20252","0500",""
"CHEM CS 199  -6","0","","","1","20252","0600",""
"CHEM CS 199  -7","0","","","1","20252","0700",""
"CHEM CS 199  -8","0","","","1","20252","0800",""
"CHEM CS 199  -9","0","","","1","20252","0900",""
"CHEM CS 199  -10","0","","","1","20252","1000",""
"CHIN      3  -1","24","B (L&S), H (ENGR)","YUAN J","26","20252","0100",""
"CHIN      3  -2","24","B (L&S), H (ENGR)","YUAN J","26","20252","0200",""
"CHIN      6  -1","17","B (L&S), H (ENGR)","YUAN J","26","20252","0100",""
"CHIN     48  -1","58","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","STEAVU-BALINT","60","20252","0100",""
"CHIN     48  -1","10","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","ARMINE-KLEIN","10","20252","0101",""
"CHIN     48  -1","10","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","ARMINE-KLEIN","10","20252","0102",""
"CHIN     48  -1","10","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","ARMINE-KLEIN","10","20252","0103",""
"CHIN     48  -1","10","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","LIANG Y","10","20252","0104",""
"CHIN     48  -1","8","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","LIANG Y","10","20252","0105",""
"CHIN     48  -1","10","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","LIANG Y","10","20252","0106",""
"CHIN     82  -1","39","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR)","CHANG L","40","20252","0100",""
"CHIN     82  -1","14","E (L&S), G (L&S), NWC (L&S), WRT (L&S), E (ENGR), G (ENGR), WRT (ENGR)","WU Y","14","20252","0101",""
